"date_sample","sample_source","sample_id","analyte","value_qualifier","analyte_value","value_units","source_description"
"2023-12-05","OT SETTLED","W1620449","Total THMs","","11.6","UG/L","OT FP Settled"
"2023-12-06","215 SYS","W1620476","Fluoride","","","MG/L","Across from 5105 Soledad Rd."
"2023-12-07","251 SYS","W1620558","Fluoride","","","MG/L","5840 Ravenswood Rd."
"2023-12-07","300 SYS","W1620577","Chlorate","","132.0","UG/L","5368 Topsail Drive"
"2023-12-07","300 SYS","W1620577","Chlorite","","383.0","UG/L","5368 Topsail Drive"
"2023-12-08","171 SYS","W1620656","Fluoride","","","MG/L","6541 Broadway"
"2023-12-09","208A SYS","W1618384","Fluoride","","","MG/L","Across from 6236 Wenrich"
"2023-12-10","50A SYS","W1618389","Fluoride","","","MG/L","2693 Melbourne Dr."
"2023-12-11","304 SYS","W1621951","Fluoride","","","MG/L","14462 Garden Trail"
"2023-12-12","229 SYS","W1622148","Fluoride","","","MG/L","Carmel Park Dr/Del Mar Glen @ Public School"
"2023-12-12","OT COMB FILTER","W1622206","Total THMs","","14.1","UG/L","OT FP Filter Combined Filter Effluent"
"2023-12-12","OT FILTER 1-8","W1622204","Total THMs","","15.2","UG/L","OT FP Filters 1-8"
"2023-12-12","OT FILTER 9-16","W1622205","Total THMs","","14.5","UG/L","OT FP Filters  9-16"
"2023-12-12","OT SETTLED","W1622203","Total THMs","","17.1","UG/L","OT FP Settled"
"2023-12-13","206 SYS","W1622280","Fluoride","","","MG/L","1055 Catalina Blvd @ Fire Station Sample Stanchion"
"2023-12-14","277A SYS","W1622478","Fluoride","","","MG/L"," 12241 Camino Del Sur"
"2023-12-15","205 SYS","W1622605","Fluoride","","","MG/L","close to 1856 Manzana Way; Sample Stanchion"
"2023-12-16","155 SYS","W1618399","Fluoride","","","MG/L","Adams & Marlborough"
"2023-12-17","242 SYS","W1618404","Fluoride","","","MG/L","7260 Barker Way"
"2023-12-18","249A SYS","W1623451","Fluoride","","","MG/L","6429 Glidden St.; Sample Stanchion"
"2023-12-19","131 SYS","W1623654","Fluoride","","","MG/L","E Park Ave/San Ysidro Blvd;Sample Stanchion"
"2023-12-19","284 SYS","W1623700","Chlorate","","","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2023-12-19","284 SYS","W1623700","Chlorite","","","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2023-12-19","OT COMB FILTER","W1623734","Total THMs","","35.0","UG/L","OT FP Filter Combined Filter Effluent"
"2023-12-19","OT FILTER 1-8","W1623732","Total THMs","","34.3","UG/L","OT FP Filters 1-8"
"2023-12-19","OT FILTER 9-16","W1623733","Total THMs","","35.9","UG/L","OT FP Filters  9-16"
"2023-12-19","OT SETTLED","W1623731","Total THMs","","40.7","UG/L","OT FP Settled"
"2023-12-20","49A SYS","W1623770","Fluoride","","","MG/L","John J. Hopkins Dr. & General Atomic"
"2023-12-21","184 SYS","W1623834","Fluoride","","","MG/L","12170 Springhurst Dr."
"2023-12-21","204A SYS","W1623887","Chlorate","","","UG/L","2787 Alta View Drive"
"2023-12-21","204A SYS","W1623887","Chlorite","","","UG/L","2787 Alta View Drive"
"2023-12-21","300 SYS","W1623870","Chlorate","","","UG/L","5368 Topsail Drive"
"2023-12-21","300 SYS","W1623870","Chlorite","","","UG/L","5368 Topsail Drive"
"2023-12-22","259 SYS","W1618462","Fluoride","","","MG/L","3945 Alameda Dr; Sample Box"
"2023-12-23","281 SYS","W1618420","Fluoride","","","MG/L","6831 Monte Verde Dr"
"2023-12-24","150 SYS","W1618425","Fluoride","","","MG/L","Acorn St & 62nd St @ Fire Station"
"2023-12-25","78A SYS","W1618430","Fluoride","","","MG/L","6200 Calle Mariselda"
"2023-12-26","138A SYS","W1624586","Fluoride","","","MG/L","4202 N. Harbor Drive; Sample Stanchion"
"2023-12-26","OT COMB FILTER","W1624694","Total THMs","","14.8","UG/L","OT FP Filter Combined Filter Effluent"
"2023-12-26","OT FILTER 1-8","W1624692","Total THMs","","14.7","UG/L","OT FP Filters 1-8"
"2023-12-26","OT FILTER 9-16","W1624693","Total THMs","","14.9","UG/L","OT FP Filters  9-16"
"2023-12-26","OT SETTLED","W1624691","Total THMs","","16.3","UG/L","OT FP Settled"
"2023-12-27","218 SYS","W1624779","Fluoride","","","MG/L","2110 Via Casa Alta @ Fire Station"
"2023-09-21","204A SYS","W1601943","Chlorite","","","UG/L","2787 Alta View Drive"
"2023-09-21","300 SYS","W1601926","Chlorite","","","UG/L","5368 Topsail Drive"
"2023-09-07","300 SYS","W1599115","Chlorate","","","UG/L","5368 Topsail Drive"
"2023-09-07","300 SYS","W1599115","Chlorite","","","UG/L","5368 Topsail Drive"
"2023-07-27","277A SYS","W1589325","Fluoride","","","MG/L"," 12241 Camino Del Sur"
"2023-07-30","242 SYS","W1583026","Fluoride","","","MG/L","7260 Barker Way"
"2023-07-31","131 SYS","W1590029","Fluoride","","","MG/L","E Park Ave/San Ysidro Blvd;Sample Stanchion"
"2023-05-03","206 SYS","W1570107","Fluoride","","","MG/L","1055 Catalina Blvd @ Fire Station Sample Stanchion"
"2023-05-04","277A SYS","W1570108","Fluoride","","","MG/L"," 12241 Camino Del Sur"
"2023-03-02","300 SYS","W1557765","Chlorate","","","UG/L","5368 Topsail Drive"
"2023-03-02","300 SYS","W1557765","Chlorite","","","UG/L","5368 Topsail Drive"
"2023-02-07","284 SYS","W1552658","Chlorite","","","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2023-02-02","300 SYS","W1550951","Chlorate","","","UG/L","5368 Topsail Drive"
"2023-02-02","300 SYS","W1550951","Chlorite","","","UG/L","5368 Topsail Drive"
"2022-01-01","55A SYS","W1470689","Fluoride","","0.469","MG/L","5183 Arvinels Ave."
"2022-01-02","174 SYS","W1470694","Fluoride","","0.4379999999999999","MG/L","3250 Camino Del Rio North; Sample Stanchion"
"2022-01-03","313 SYS","W1471820","Fluoride","","0.478","MG/L","11602 Calle Paracho"
"2022-01-04","67 SYS","W1471945","Fluoride","","0.54","MG/L","Pomerado Rd & Grandee Pl"
"2022-01-04","OT COMB FILTER","W1472070","pH","","7.85","PH","OT FP Filter Combined Filter Effluent"
"2022-01-04","OT COMB FILTER","W1472070","Total THMs","","10.5","UG/L","OT FP Filter Combined Filter Effluent"
"2022-01-04","OT FILTER 1-8","W1472068","pH","","7.84","PH","OT FP Filters 1-8"
"2022-01-04","OT FILTER 1-8","W1472068","Total THMs","","10.2","UG/L","OT FP Filters 1-8"
"2022-01-04","OT FILTER 9-16","W1472069","pH","","7.73","PH","OT FP Filters  9-16"
"2022-01-04","OT FILTER 9-16","W1472069","Total THMs","","9.7","UG/L","OT FP Filters  9-16"
"2022-01-04","OT SETTLED","W1472067","pH","","8.13","PH","OT FP Settled"
"2022-01-05","119 SYS","W1472126","pH","","8.075","PH","Lower Otay Recreation"
"2022-01-05","215 SYS","W1472092","Fluoride","","0.5429999999999999","MG/L","Across from 5105 Soledad Rd."
"2022-01-06","251 SYS","W1472156","Fluoride","","0.539","MG/L","5840 Ravenswood Rd."
"2022-01-07","171 SYS","W1472214","Fluoride","","0.531","MG/L","6541 Broadway"
"2022-01-08","208A SYS","W1470699","Fluoride","","0.518","MG/L","Across from 6236 Wenrich"
"2022-01-09","50A SYS","W1470704","Fluoride","","0.5870000000000001","MG/L","2693 Melbourne Dr."
"2022-01-10","304 SYS","W1472256","Fluoride","","0.5710000000000001","MG/L","14462 Garden Trail"
"2022-01-11","229 SYS","W1472366","Fluoride","","0.565","MG/L","Carmel Park Dr/Del Mar Glen @ Public School"
"2022-01-12","119 SYS","W1472623","pH","","7.94","PH","Lower Otay Recreation"
"2022-01-12","206 SYS","W1472589","Fluoride","","0.511","MG/L","1055 Catalina Blvd @ Fire Station Sample Stanchion"
"2022-01-12","OT COMB FILTER","W1474357","pH","","7.86","PH","OT FP Filter Combined Filter Effluent"
"2022-01-12","OT COMB FILTER","W1474357","Total THMs","","11.1","UG/L","OT FP Filter Combined Filter Effluent"
"2022-01-12","OT FILTER 1-8","W1474355","pH","","7.92","PH","OT FP Filters 1-8"
"2022-01-12","OT FILTER 1-8","W1474355","Total THMs","","10.9","UG/L","OT FP Filters 1-8"
"2022-01-12","OT FILTER 9-16","W1474356","pH","","7.86","PH","OT FP Filters  9-16"
"2022-01-12","OT FILTER 9-16","W1474356","Total THMs","","11.5","UG/L","OT FP Filters  9-16"
"2022-01-12","OT SETTLED","W1474354","pH","","7.97","PH","OT FP Settled"
"2022-01-12","OT SETTLED","W1474354","Total THMs","","12.7","UG/L","OT FP Settled"
"2022-01-13","277A SYS","W1472639","Fluoride","","0.5529999999999999","MG/L"," 12241 Camino Del Sur"
"2022-01-14","205 SYS","W1472703","Fluoride","","0.522","MG/L","close to 1856 Manzana Way; Sample Stanchion"
"2022-01-15","155 SYS","W1470709","Fluoride","","0.539","MG/L","Adams & Marlborough"
"2022-01-16","242 SYS","W1470714","Fluoride","","0.476","MG/L","7260 Barker Way"
"2022-01-17","249A SYS","W1470719","Fluoride","","0.556","MG/L","6429 Glidden St.; Sample Stanchion"
"2022-01-18","131 SYS","W1473061","Fluoride","","0.493","MG/L","E Park Ave/San Ysidro Blvd;Sample Stanchion"
"2022-01-18","284 SYS","W1473060","Chlorate","","159.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-01-18","284 SYS","W1473060","Chlorite","","113.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-01-18","OT COMB FILTER","W1472997","pH","","7.89","PH","OT FP Filter Combined Filter Effluent"
"2022-01-18","OT COMB FILTER","W1472997","Total THMs","","14.0","UG/L","OT FP Filter Combined Filter Effluent"
"2022-01-18","OT FILTER 1-8","W1472995","pH","","7.94","PH","OT FP Filters 1-8"
"2022-01-18","OT FILTER 1-8","W1472995","Total THMs","","12.5","UG/L","OT FP Filters 1-8"
"2022-01-18","OT FILTER 9-16","W1472996","pH","","7.77","PH","OT FP Filters  9-16"
"2022-01-18","OT FILTER 9-16","W1472996","Total THMs","","13.7","UG/L","OT FP Filters  9-16"
"2022-01-18","OT SETTLED","W1472994","pH","","8.17","PH","OT FP Settled"
"2022-01-18","OT SETTLED","W1472994","Total THMs","","16.0","UG/L","OT FP Settled"
"2022-01-19","119 SYS","W1473152","pH","","8.1","PH","Lower Otay Recreation"
"2022-01-19","49A SYS","W1473118","Fluoride","","0.488","MG/L","John J. Hopkins Dr. & General Atomic"
"2022-01-20","184 SYS","W1473157","Fluoride","","0.385","MG/L","12170 Springhurst Dr."
"2022-01-20","204A SYS","W1473185","Chlorate","","141.0","UG/L","2787 Alta View Drive"
"2022-01-20","204A SYS","W1473185","Chlorite","","115.0","UG/L","2787 Alta View Drive"
"2022-01-20","300 SYS","W1473184","Chlorate","","156.0","UG/L","5368 Topsail Drive"
"2022-01-20","300 SYS","W1473184","Chlorite","","101.0","UG/L","5368 Topsail Drive"
"2022-01-21","78A SYS","W1473222","Fluoride","","0.517","MG/L","6200 Calle Mariselda"
"2022-01-22","281 SYS","W1470724","Fluoride","","0.525","MG/L","6831 Monte Verde Dr"
"2022-01-23","150 SYS","W1470729","Fluoride","","0.527","MG/L","Acorn St & 62nd St @ Fire Station"
"2022-01-24","259 SYS","W1475260","Fluoride","","0.531","MG/L","3945 Alameda Dr; Sample Box"
"2022-01-25","138A SYS","W1475759","Fluoride","","0.446","MG/L","4202 N. Harbor Drive; Sample Stanchion"
"2022-01-25","OT COMB FILTER","W1475842","pH","","7.73","PH","OT FP Filter Combined Filter Effluent"
"2022-01-25","OT COMB FILTER","W1475842","Total THMs","","15.8","UG/L","OT FP Filter Combined Filter Effluent"
"2022-01-25","OT FILTER 1-8","W1475840","pH","","7.73","PH","OT FP Filters 1-8"
"2022-01-25","OT FILTER 1-8","W1475840","Total THMs","","14.7","UG/L","OT FP Filters 1-8"
"2022-01-25","OT FILTER 9-16","W1475841","pH","","7.71","PH","OT FP Filters  9-16"
"2022-01-25","OT FILTER 9-16","W1475841","Total THMs","","14.9","UG/L","OT FP Filters  9-16"
"2022-01-25","OT SETTLED","W1475839","pH","","7.82","PH","OT FP Settled"
"2022-01-25","OT SETTLED","W1475839","Total THMs","","18.8","UG/L","OT FP Settled"
"2022-01-26","119 SYS","W1475895","pH","","8.02","PH","Lower Otay Recreation"
"2022-01-26","218 SYS","W1475861","Fluoride","","0.4589999999999999","MG/L","2110 Via Casa Alta @ Fire Station"
"2022-01-27","284 SYS","W1475926","Fluoride","","0.486","MG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-01-28","173 SYS","W1475963","Fluoride","","0.487","MG/L","Rancho Hills & Reo Dr @ Library/Sample Stanchion"
"2022-01-29","55A SYS","W1470734","Fluoride","","0.52","MG/L","5183 Arvinels Ave."
"2022-01-30","174 SYS","W1470739","Fluoride","","0.469","MG/L","3250 Camino Del Rio North; Sample Stanchion"
"2022-01-31","313 SYS","W1476037","Fluoride","","0.49","MG/L","11602 Calle Paracho"
"2022-02-01","284 SYS","W1476189","Chlorate","","159.5","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-02-01","284 SYS","W1476189","Chlorite","","144.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-02-01","67 SYS","W1476141","Fluoride","","0.542","MG/L","Pomerado Rd & Grandee Pl"
"2022-02-01","OT COMB FILTER","W1476265","pH","","7.82","PH","OT FP Filter Combined Filter Effluent"
"2022-02-01","OT COMB FILTER","W1476265","Total THMs","","12.7","UG/L","OT FP Filter Combined Filter Effluent"
"2022-02-01","OT FILTER 1-8","W1476263","pH","","7.9","PH","OT FP Filters 1-8"
"2022-02-01","OT FILTER 1-8","W1476263","Total THMs","","13.2","UG/L","OT FP Filters 1-8"
"2022-02-01","OT FILTER 9-16","W1476264","pH","","7.81","PH","OT FP Filters  9-16"
"2022-02-01","OT FILTER 9-16","W1476264","Total THMs","","14.2","UG/L","OT FP Filters  9-16"
"2022-02-01","OT SETTLED","W1476262","pH","","8.05","PH","OT FP Settled"
"2022-02-01","OT SETTLED","W1476262","Total THMs","","16.8","UG/L","OT FP Settled"
"2022-02-02","119 SYS","W1476633","pH","","8.01","PH","Lower Otay Recreation"
"2022-02-02","215 SYS","W1476547","Fluoride","","0.535","MG/L","Across from 5105 Soledad Rd."
"2022-02-03","251 SYS","W1476663","Fluoride","","0.516","MG/L","5840 Ravenswood Rd."
"2022-02-03","300 SYS","W1476679","Chlorate","","164.0","UG/L","5368 Topsail Drive"
"2022-02-03","300 SYS","W1476679","Chlorite","","129.0","UG/L","5368 Topsail Drive"
"2022-02-04","171 SYS","W1476721","Fluoride","","0.4320000000000001","MG/L","6541 Broadway"
"2022-02-05","208A SYS","W1476764","Fluoride","","0.431","MG/L","Across from 6236 Wenrich"
"2022-02-06","50A SYS","W1476769","Fluoride","","0.519","MG/L","2693 Melbourne Dr."
"2022-02-07","304 SYS","W1477225","Fluoride","","0.635","MG/L","14462 Garden Trail"
"2022-02-08","229 SYS","W1477357","Fluoride","","0.615","MG/L","Carmel Park Dr/Del Mar Glen @ Public School"
"2022-02-08","OT COMB FILTER","W1477567","pH","","7.76","PH","OT FP Filter Combined Filter Effluent"
"2022-02-08","OT COMB FILTER","W1477567","Total THMs","","15.3","UG/L","OT FP Filter Combined Filter Effluent"
"2022-02-08","OT FILTER 1-8","W1477565","pH","","8.07","PH","OT FP Filters 1-8"
"2022-02-08","OT FILTER 1-8","W1477565","Total THMs","","14.5","UG/L","OT FP Filters 1-8"
"2022-02-08","OT FILTER 9-16","W1477566","pH","","8.02","PH","OT FP Filters  9-16"
"2022-02-08","OT FILTER 9-16","W1477566","Total THMs","","16.0","UG/L","OT FP Filters  9-16"
"2022-02-08","OT SETTLED","W1477564","pH","","7.8","PH","OT FP Settled"
"2022-02-08","OT SETTLED","W1477564","Total THMs","","19.0","UG/L","OT FP Settled"
"2022-02-09","206 SYS","W1477626","Fluoride","","0.461","MG/L","1055 Catalina Blvd @ Fire Station Sample Stanchion"
"2022-02-10","277A SYS","W1477638","Fluoride","","0.47","MG/L"," 12241 Camino Del Sur"
"2022-02-11","119 SYS","W1480527","pH","","8.02","PH","Lower Otay Recreation"
"2022-02-11","205 SYS","W1477704","Fluoride","","0.546","MG/L","close to 1856 Manzana Way; Sample Stanchion"
"2022-02-12","155 SYS","W1476774","Fluoride","","0.519","MG/L","Adams & Marlborough"
"2022-02-13","242 SYS","W1476789","Fluoride","","0.501","MG/L","7260 Barker Way"
"2022-02-14","249A SYS","W1478383","Fluoride","","0.584","MG/L","6429 Glidden St.; Sample Stanchion"
"2022-02-15","131 SYS","W1478532","Fluoride","","0.557","MG/L","E Park Ave/San Ysidro Blvd;Sample Stanchion"
"2022-02-15","284 SYS","W1478531","Chlorate","","114.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-02-15","284 SYS","W1478531","Chlorite","","207.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-02-15","OT COMB FILTER","W1478615","pH","","8.05","PH","OT FP Filter Combined Filter Effluent"
"2022-02-15","OT COMB FILTER","W1478615","Total THMs","","14.7","UG/L","OT FP Filter Combined Filter Effluent"
"2022-02-15","OT FILTER 1-8","W1478613","pH","","8.36","PH","OT FP Filters 1-8"
"2022-02-15","OT FILTER 1-8","W1478613","Total THMs","","14.8","UG/L","OT FP Filters 1-8"
"2022-02-15","OT FILTER 9-16","W1478614","pH","","8.33","PH","OT FP Filters  9-16"
"2022-02-15","OT FILTER 9-16","W1478614","Total THMs","","14.9","UG/L","OT FP Filters  9-16"
"2022-02-15","OT SETTLED","W1478612","pH","","8.21","PH","OT FP Settled"
"2022-02-15","OT SETTLED","W1478612","Total THMs","","16.7","UG/L","OT FP Settled"
"2022-02-16","119 SYS","W1478667","pH","","8.08","PH","Lower Otay Recreation"
"2022-02-16","49A SYS","W1478633","Fluoride","","0.586","MG/L","John J. Hopkins Dr. & General Atomic"
"2022-02-17","184 SYS","W1478672","Fluoride","","0.594","MG/L","12170 Springhurst Dr."
"2022-02-17","204A SYS","W1478700","Chlorate","","118.0","UG/L","2787 Alta View Drive"
"2022-02-17","204A SYS","W1478700","Chlorite","","232.0","UG/L","2787 Alta View Drive"
"2022-02-17","300 SYS","W1478699","Chlorate","","119.0","UG/L","5368 Topsail Drive"
"2022-02-17","300 SYS","W1478699","Chlorite","","220.0","UG/L","5368 Topsail Drive"
"2022-02-18","78A SYS","W1478843","Fluoride","","0.435","MG/L","6200 Calle Mariselda"
"2022-02-19","281 SYS","W1476794","Fluoride","","0.514","MG/L","6831 Monte Verde Dr"
"2022-02-20","259 SYS","W1476845","Fluoride","","0.63","MG/L","3945 Alameda Dr; Sample Box"
"2022-02-21","150 SYS","W1476819","Fluoride","","0.618","MG/L","Acorn St & 62nd St @ Fire Station"
"2022-02-22","138A SYS","W1480061","Fluoride","","0.471","MG/L","4202 N. Harbor Drive; Sample Stanchion"
"2022-02-22","OT COMB FILTER","W1480000","pH","","7.78","PH","OT FP Filter Combined Filter Effluent"
"2022-02-22","OT COMB FILTER","W1480000","Total THMs","","13.9","UG/L","OT FP Filter Combined Filter Effluent"
"2022-02-22","OT FILTER 1-8","W1479998","pH","","7.85","PH","OT FP Filters 1-8"
"2022-02-22","OT FILTER 1-8","W1479998","Total THMs","","13.9","UG/L","OT FP Filters 1-8"
"2022-02-22","OT FILTER 9-16","W1479999","pH","","7.73","PH","OT FP Filters  9-16"
"2022-02-22","OT FILTER 9-16","W1479999","Total THMs","","14.1","UG/L","OT FP Filters  9-16"
"2022-02-22","OT SETTLED","W1479997","pH","","7.98","PH","OT FP Settled"
"2022-02-22","OT SETTLED","W1479997","Total THMs","","18.0","UG/L","OT FP Settled"
"2022-02-23","119 SYS","W1480152","pH","","8.0","PH","Lower Otay Recreation"
"2022-02-23","218 SYS","W1480118","Fluoride","","0.615","MG/L","2110 Via Casa Alta @ Fire Station"
"2022-02-24","284 SYS","W1480183","Fluoride","","0.5","MG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-02-25","173 SYS","W1480220","Fluoride","","0.521","MG/L","Rancho Hills & Reo Dr @ Library/Sample Stanchion"
"2022-02-26","55A SYS","W1476849","Fluoride","","0.586","MG/L","5183 Arvinels Ave."
"2022-02-27","174 SYS","W1476855","Fluoride","","0.5379999999999999","MG/L","3250 Camino Del Rio North; Sample Stanchion"
"2022-02-28","313 SYS","W1481164","Fluoride","","0.765","MG/L","11602 Calle Paracho"
"2022-03-01","284 SYS","W1481316","Chlorate","","123.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-03-01","284 SYS","W1481316","Chlorite","","214.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-03-01","67 SYS","W1481268","Fluoride","","0.584","MG/L","Pomerado Rd & Grandee Pl"
"2022-03-01","OT COMB FILTER","W1481392","pH","","8.13","PH","OT FP Filter Combined Filter Effluent"
"2022-03-01","OT COMB FILTER","W1481392","Total THMs","","16.2","UG/L","OT FP Filter Combined Filter Effluent"
"2022-03-01","OT FILTER 1-8","W1481390","pH","","8.27","PH","OT FP Filters 1-8"
"2022-03-01","OT FILTER 1-8","W1481390","Total THMs","","15.4","UG/L","OT FP Filters 1-8"
"2022-03-01","OT FILTER 9-16","W1481391","pH","","8.23","PH","OT FP Filters  9-16"
"2022-03-01","OT FILTER 9-16","W1481391","Total THMs","","15.8","UG/L","OT FP Filters  9-16"
"2022-03-01","OT SETTLED","W1481389","pH","","8.23","PH","OT FP Settled"
"2022-03-01","OT SETTLED","W1481389","Total THMs","","20.7","UG/L","OT FP Settled"
"2022-03-02","119 SYS","W1481448","pH","","8.005","PH","Lower Otay Recreation"
"2022-03-02","215 SYS","W1481414","Fluoride","","0.565","MG/L","Across from 5105 Soledad Rd."
"2022-03-03","251 SYS","W1481490","Fluoride","","0.593","MG/L","5840 Ravenswood Rd."
"2022-03-03","300 SYS","W1481506","Chlorate","","120.0","UG/L","5368 Topsail Drive"
"2022-03-03","300 SYS","W1481506","Chlorite","","221.0","UG/L","5368 Topsail Drive"
"2022-03-04","171 SYS","W1481548","Fluoride","","0.491","MG/L","6541 Broadway"
"2022-03-05","208A SYS","W1481594","Fluoride","","0.479","MG/L","Across from 6236 Wenrich"
